Signal Legend:

Key        Signal Name

0        = sbox_out
1        = values_out
2        = test_out

Data Table:

Signals-> 0   1           2 

sample

868       249 1823448872  1 
869       249 1823448872  1 
870       249 1823448872  1 
871       249 1823448872  1 
872       249 1823448872  1 
873       249 1823448872  1 
874       249 1823448872  1 
875       249 1823448872  1 
876       249 1823448872  1 
877       249 1823448872  1 
878       249 1823448872  1 
879       249 1823448872  1 
880       249 1823448872  1 
881       249 1823448872  1 
882       249 1823448872  1 
883       249 1823448872  1 
884       249 1823448872  1 
885       249 1823448872  1 
886       249 1823448872  1 
887       249 1823448872  1 
888       249 1823448872  1 
889       249 1823448872  1 
890       249 1823448872  1 
891       249 1823448872  1 
892       249 1823448872  1 
893       249 1823448872  1 
894       249 1823448872  1 
895       249 1823448872  1 
